Lambert Airport Terminal # 1,Lambert Airport Terminal # 2,North Hanley Station,UMSL North Station,UMSL South Station,Rock Road Station,Wellston Station,Delmar Loop Station,ShrewsburyLansdowne I44 Station,Sunnen Station,MaplewoodManchester Station,Brentwood I64 Station,Richmond Heights Station,Clayton Station,Forsyth Station,University CityBig Bend Station,Skinker Station,Forest ParkDeBaliviere Station,Central West End Station,Cortex Station,Grand Station,Union Station,Civic Center Station,Stadium Station,8th & Pine Station,Convention Center Station,Laclede's Landing Station,East Riverfront Station,5th & Missouri Station,Emerson Park Station,JJK Center Station,Washington Park Station,Fairview Heights Station,Memorial Hospital Station,Swansea Station,Belleville Station,College Station,ShilohScott Station
1:56PR,1:58PR,2:03PR,2:05PR,2:07PR,2:09PR,2:11PR,2:13PR,,,,,,,,,,2:15PR,2:18PR,2:20PR,2:22PR,2:26PR,2:27PR,2:29PR,2:30PR,2:32PR,2:33PR,2:34PR,2:37PR,2:40PR,2:42PR,2:45PR,2:50PR,2:54PR,2:58PR,3:00PR,3:05PR,3:10PR
,,,,,,,,2:08PB,2:11PB,2:12PB,2:14PB,2:16PB,2:18PB,2:19PB,2:21PB,2:23PB,2:25PB,2:28PB,2:30PB,2:32PB,2:36PB,2:37PB,2:39PB,2:40PB,2:42PB,2:43PB,2:44PB,2:47PB,2:50PB,2:52PB,2:55PB,3:00PB,,,,,
2:16PR,2:18PR,2:23PR,2:25PR,2:27PR,2:29PR,2:31PR,2:33PR,,,,,,,,,,2:35PR,2:38PR,2:40PR,2:42PR,2:46PR,2:47PR,2:49PR,2:50PR,2:52PR,2:53PR,2:54PR,2:57PR,3:00PR,3:02PR,3:05PR,3:10PR,3:14PR,3:18PR,3:20PR,3:25PR,3:30PR
,,,,,,,,2:28PB,2:31PB,2:32PB,2:34PB,2:36PB,2:38PB,2:39PB,2:41PB,2:43PB,2:45PB,2:48PB,2:50PB,2:52PB,2:56PB,2:57PB,2:59PB,3:00PB,3:02PB,3:03PB,3:04PB,3:07PB,3:10PB,3:12PB,3:15PB,3:20PB,,,,,
2:36PR,2:38PR,2:43PR,2:45PR,2:47PR,2:49PR,2:51PR,2:53PR,,,,,,,,,,2:55PR,2:58PR,3:00PR,3:02PR,3:06PR,3:07PR,3:09PR,3:10PR,3:12PR,3:13PR,3:14PR,3:17PR,3:20PR,3:22PR,3:25PR,3:30PR,3:34PR,3:38PR,3:40PR,3:45PR,3:50PR
,,,,,,,,2:48PB,2:51PB,2:52PB,2:54PB,2:56PB,2:58PB,2:59PB,3:01PB,3:03PB,3:05PB,3:08PB,3:10PB,3:12PB,3:16PB,3:17PB,3:19PB,3:20PB,3:22PB,3:23PB,3:24PB,3:27PB,3:30PB,3:32PB,3:35PB,3:40PB,,,,,
2:56PR,2:58PR,3:03PR,3:05PR,3:07PR,3:09PR,3:11PR,3:13PR,,,,,,,,,,3:15PR,3:18PR,3:20PR,3:22PR,3:26PR,3:27PR,3:29PR,3:30PR,3:32PR,3:33PR,3:34PR,3:37PR,3:40PR,3:42PR,3:45PR,3:50PR,3:54PR,3:58PR,4:00PR,4:05PR,4:10PR
,,,,,,,,3:08PB,3:11PB,3:12PB,3:14PB,3:16PB,3:18PB,3:19PB,3:21PB,3:23PB,3:25PB,3:28PB,3:30PB,3:32PB,3:36PB,3:37PB,3:39PB,3:40PB,3:42PB,3:43PB,3:44PB,3:47PB,3:50PB,3:52PB,3:55PB,4:00PB,,,,,
3:16PR,3:18PR,3:23PR,3:25PR,3:27PR,3:29PR,3:31PR,3:33PR,,,,,,,,,,3:35PR,3:38PR,3:40PR,3:42PR,3:46PR,3:47PR,3:49PR,3:50PR,3:52PR,3:53PR,3:54PR,3:57PR,4:00PR,4:02PR,4:05PR,4:10PR,4:14PR,4:18PR,4:20PR,4:25PR,4:30PR
,,,,,,,,3:28PB,3:31PB,3:32PB,3:34PB,3:36PB,3:38PB,3:39PB,3:41PB,3:43PB,3:45PB,3:48PB,3:50PB,3:52PB,3:56PB,3:57PB,3:59PB,4:00PB,4:02PB,4:03PB,4:04PB,4:07PB,4:10PB,4:12PB,4:15PB,4:20PB,,,,,
